"Berlin, Juedisches Museum"	9012157
"Berlin, Judith-Auer-Strasse"	9160508
"Berlin, Jugendheim"	9080454
"Berlin, Jugendherberge"	9093151
"Berlin, Julius-Leber-Kaserne"	9087152
"Berlin, Jungfernstieg"	9064352
"Berlin, Jupiterstrasse"	9077149
"Berlin, Jueterboger Strasse"	9016152
"Berlin, Kaisereiche"	9061104
"Berlin, Kaiser-Friedrich-Strasse/Kantstrasse"	9024108
"Berlin, Kaiserkorso"	9017107
"Berlin, Kaiser-Wilhelm-Platz"	9054109
"Berlin, Kaiser-Wilhelm-Strasse/Seydlitzstrasse"	9067205
"Berlin, Kalvinistenweg"	9134510
"Berlin, Kambergstrasse"	9074158
"Berlin, Kamener Weg"	9089552
"Berlin, Kamenzer Damm/Wedellstrasse"	9067200
"Berlin, Kameradenweg"	9067252
"Berlin, Kanalstrasse 38-41"	9083256
"Berlin, Kantstrasse/Leibnizstrasse"	9024207
"Berlin, Kapaunenstrasse"	9083302
"Berlin, Kapweg"	9086151
"Berlin, Karl-Elsasser-Strasse"	9080105
"Berlin, Karl-Marx-Platz"	9078253
"Berlin, Karlplatz"	9100505
"Berlin, Karlshafener Strasse"	9176514
"Berlin, Karlshorster Strasse"	9192507
"Berlin, Karl-Ziegler-Strasse"	9194016
"Berlin, Karolinenhoehe"	9032156
"Berlin, Karower Chaussee"	9135509
"Berlin, Karower Damm/Georgenstrasse"	9142501
"Berlin, Karower Strasse"	9131003
"Berlin, Karwendelstrasse"	9066402
"Berlin, Kaserne Hottengrund"	9039162
"Berlin, Kaserne Nordtor"	9087153
"Berlin, Kaserne Suedtor"	9087103
"Berlin, Kastanienallee"	9020152
"Berlin, Kaetchenweg"	9053304
"Berlin, Katzbachstrasse"	9057155
"Berlin, Katzbachstrasse/Kreuzbergstrasse"	9017109
"Berlin, Katzwanger Steig"	9039165
"Berlin, Keltensteig"	9195517
"Berlin, Keplerstrasse"	9019253
"Berlin, Kerkowstrasse"	9143508
"Berlin, Kesselsdorfstrasse"	9057151
"Berlin, Kettelerpfad"	9089456
"Berlin, Kettinger Strasse"	9074151
"Berlin, Kiautschoustrasse"	9009155
"Berlin, Kiebitzstrasse"	9170532
"Berlin, Kiefernweg"	9025452
"Berlin, Kiefheider Weg"	9091252
"Berlin, Kiefholzstrasse/Baumschulenstrasse"	9191004
"Berlin, Kieler Strasse"	9062252
"Berlin, Kielingerstrasse"	9080491
"Berlin, Kienappelweg"	9180505
"Berlin, Kienhorststrasse"	9096456
"Berlin, Kirchhainer Damm/Horstwalder Strasse"	9074292
"Berlin, Kirchhainer Damm/Stadtgrenze"	9074294
"Berlin, Kirchhof Rudow"	9083359
"Berlin, Kirchhofstrasse"	9028151
"Berlin, Kirchstrasse"	9045158
"Berlin, Kirchstrasse/Alt-Moabit"	9003202
"Berlin, Kirschenallee"	9020103
"Berlin, Kirschweg"	9195010
"Berlin, Kissingenplatz"	9130509
"Berlin, Klamannstrasse"	9086121
"Berlin, Klaerwerkstrasse"	9030191
"Berlin, Klausdorfer Strasse"	9175515
"Berlin, Klausenerplatz"	9022103
"Berlin, Kleinaustrasse"	9050253
"Berlin, Kleine Eiswerderstrasse"	9034158
"Berlin, Kleiner Tiergarten"	9003204
"Berlin, Kleingartenanlage Bielefeldt"	9171540
"Berlin, Kleingartenanlage Daheim"	9132513
"Berlin, Kleingartenanlage Lindenhof"	9134001
"Berlin, Kleinschewskystrasse"	9180508
"Berlin, Klemkestrasse"	9085209
"Berlin, Klettwitzer Strasse"	9170536
"Berlin, Klingerstrasse"	9190504
"Berlin, Klingsorplatz/Klinikum"	9066409
"Berlin, Klinikum Am Urban"	9016203
"Berlin, Klinikum Buch"	9135003
"Berlin, Klinikum Buch/Suedeingang"	9135513
"Berlin, Klinikum im Friedrichshain"	9120513
"Berlin, Klinikum Neukoelln"	9082101
"Berlin, Klinkeplatz"	9027202
"Berlin, Klosterbuschweg"	9037106
"Berlin, Kloster-Zinna-Strasse"	9074104
"Berlin, Knaackstrasse"	9110507
"Berlin, Knausplatz"	9063103
"Berlin, Knesebeckstrasse"	9049256
"Berlin, Kniprodestrasse/Danziger Strasse"	9110021
"Berlin, Kniprodestrasse/Storkower Strasse"	9110026
"Berlin, Knobelsdorffstrasse"	9026205
"Berlin, Knollstrasse"	9083364
"Berlin, Koebisstrasse"	9005154
"Berlin, Koblanckstrasse"	9053252
"Berlin, Koehlerstrasse"	9066256
"Berlin, Kohlisstrasse"	9180549
"Berlin, Kohlweisslingstrasse"	9171543
"Berlin, Kolibriweg"	9082103
"Berlin, Koellnischer Platz"	9180012
"Berlin, Kollostrasse"	9070152
"Berlin, Koelner Damm"	9082255
"Berlin, Kolonie Haselbusch"	9034155
"Berlin, Kolonie Hasenheide"	9032153
"Berlin, Kolonie Maerkische Heide"	9074260
"Berlin, Kolonie Zukunft"	9019156
"Berlin, Kolonnenbruecke"	9058157
"Berlin, Kolpingplatz"	9085205
"Berlin, Komturstrasse"	9069203
"Berlin, Koenigin-Elisabeth-Strasse/Spandauer Damm"	9026206
"Berlin, Koenigin-Luise-Platz/Botanischer Garten"	9051307
"Berlin, Koenigin-Luise-Strasse/Clayallee"	9051204
"Berlin, Koenigshorster Strasse"	9096363
"Berlin, Koenigsstrasse"	9053354
"Berlin, Koenigswalder Strasse"	9150052
"Berlin, Konradshoeher Strasse/Heiligenseestrasse"	9089201
"Berlin, Konrad-Wolf-Strasse"	9150051
"Berlin, Konzer Platz"	9092261
"Berlin, Kopenhagener Strasse/Flottenstrasse"	9084103
"Berlin, Koepenicker Allee"	9162514
"Berlin, Koepenicker Chaussee/Blockdammweg"	9160007
"Berlin, Koepenicker Landstrasse/Dammweg"	9191511
"Berlin, Koepenicker Landstrasse/Schnellerstrasse"	9192511
"Berlin, Koepenicker Landstrasse/Sportplatz"	9191512
"Berlin, Koepenicker Strasse/Adalbertstrasse"	9100523
"Berlin, Koepenicker Strasse/Innovationspark"	9180021
"Berlin, Koepenicker Strasse/Schule"	9195004
"Berlin, Kopernikusstrasse/Warschauer Strasse"	9120526
"Berlin, Korkedamm"	9195719
"Berlin, Koertestrasse"	9016204
"Berlin, Koertingstrasse"	9071101
"Berlin, Kosanke-Siedlung"	9160536
"Berlin, Kosleckweg"	9070153
"Berlin, Koethener Strasse [Abfahrt]"	9170707
"Berlin, Koethener Strasse [Ankunft]"	9170507
"Berlin, Kottbusser Bruecke"	9016255
"Berlin, Kottesteig"	9063302
"Berlin, Koettgenstrasse"	9036154
"Berlin, Koetztinger Strasse"	9162518
"Berlin, Krachtstrasse"	9120532
"Berlin, Kraetkestrasse"	9161511
"Berlin, Krahmerstrasse/Stockweg"	9066454
"Berlin, Krampenburg"	9184506
"Berlin, Krampnitzer Weg/Selbitzer Strasse"	9039107
"Berlin, Krankenhaus Havelhoehe"	9039109
"Berlin, Krankenhaus Hedwigshoehe"	9196513
"Berlin, Krankenhaus Hubertus"	9052355
"Berlin, Krankenhaus Koepenick/Besuchereingang"	9180019
"Berlin, Krankenhaus Koepenick/Suedseite"	9180022
"Berlin, Kranoldplatz"	9064361
"Berlin, Kranoldstrasse"	9079204
"Berlin, Krantorweg"	9091254
"Berlin, Kraeuterweg"	9132526
"Berlin, Krematorium Baumschulenweg"	9191506
"Berlin, Krematorium Ruhleben"	9030101
"Berlin, Kressenweg"	9176523
"Berlin, Kreuzberg/Wasserfall"	9017152
"Berlin, Krokusstrasse"	9083252
"Berlin, Kronprinzessinnenweg/Havelchaussee"	9052155
"Berlin, Kroever Strasse"	9171538
"Berlin, Kruggasse"	9183516
"Berlin, Krugstege"	9142504
"Berlin, Krumme Gaerten"	9031104
"Berlin, Kruppstrasse"	9002257
"Berlin, Kuckhoffstrasse"	9131510
"Berlin, Kufsteiner Strasse"	9044204
"Berlin, Kulturforum"	9005255
"Berlin, Kuennekeweg"	9083357
"Berlin, Kuno-Fischer-Strasse"	9024151
"Berlin, Kurfuerstendamm/Joachim-Friedrich-Strasse [Bus]"	9040104
"Berlin, Kurpromenade"	9039159
"Berlin, Kurstrasse"	9052305
"Berlin, Kurzebracker Weg"	9091104
"Berlin, Kurze Strasse/Mittelstrasse"	9029251
"Berlin, Laehrstrasse"	9049354
"Berlin, Lagunenweg"	9183501
"Berlin, Lahnstrasse/U Neukoelln"	9078271
"Berlin, Lakegrund"	9191503
"Berlin, Lakenfelderweg"	9083361
"Berlin, Lammersdorfer Weg"	9175557
"Berlin, Lampestrasse"	9085255
"Berlin, Landesarchiv"	9096471
"Berlin, Landfliegerstrasse"	9194517
"Berlin, Landhaussiedlung"	9083356
"Berlin, Landhausstrasse"	9043252
"Berlin, Landjaegerstrasse"	9180506
"Berlin, Landreiterweg"	9082256
"Berlin, Landsberger Allee/Blumberger Damm"	9170013
"Berlin, Landsberger Allee/Karl-Lade-Strasse"	9110029
"Berlin, Landsberger Allee/Petersburger Strasse [Landsberger Allee]"	9120016
"Berlin, Landsberger Allee/Petersburger Strasse [Petersburger Strasse]"	9120716
"Berlin, Landsberger Allee/Rhinstrasse"	9171011
"Berlin, Landsberger Allee/Weissenseer Weg"	9160018
"Berlin, Landsberger Allee/Zossener Strasse"	9175510
"Berlin, Landsberger Strasse"	9176506
"Berlin, Landsberger Strasse/Gewerbegebiet"	9176542
"Berlin, Landschaftsfriedhof Gatow"	9038103
"Berlin, Landstadt Gatow"	9039150
"Berlin, Landweg"	9064272
"Berlin, Lange Enden"	9096151
"Berlin, Lange Strasse"	9064309
"Berlin, Langhoffstrasse"	9170527
"Berlin, Langkofelweg"	9067256
"Berlin, Lankwitz Kirche"	9067201
"Berlin, Lanzendorfer Weg"	9039105
"Berlin, Laubenheimer Strasse"	9045153
"Berlin, Lauenburger Platz"	9063151
"Berlin, Lausitzer Platz"	9014106
"Berlin, Lea-Grundig-Strasse"	9170012
"Berlin, Ledebourstrasse"	9176526
"Berlin, Leghornweg"	9083360
"Berlin, Lehniner Platz/Schaubuehne"	9040151
"Berlin, Lehrter Strasse/Invalidenstrasse"	9001204
"Berlin, Leichhardtstrasse"	9050254
"Berlin, Leipziger Strasse/Wilhelmstrasse"	9100535
"Berlin, Lemkestrasse/Greifswalder Strasse"	9176010
"Berlin, Lemkestrasse/Kieler Strasse"	9176005
"Berlin, Lemkestrasse/Lenbachstrasse"	9176510
"Berlin, Lengeder Strasse"	9084153
"Berlin, Leo-Baeck-Strasse"	9049305
"Berlin, Leonardo-da-Vinci-Strasse"	9039148
"Berlin, Leonorenstrasse/Siemensstrasse"	9067101
"Berlin, Lepsiusstrasse"	9062152
"Berlin, Lerchenweg"	9070157
"Berlin, Lesser-Ury-Weg"	9003257
"Berlin, Lessingstrasse/Fontanestrasse"	9132503
"Berlin, Lessingstrasse/Uhlandstrasse"	9132515
"Berlin, Leubnitzer Weg"	9037205
"Berlin, Leuenberger Strasse"	9150505
"Berlin, Leuthener Strasse"	9057154
"Berlin, Leuthingerweg"	9027458
"Berlin, Libauer Strasse"	9120527
"Berlin, Lichtenberger Bruecke Nord"	9160545
"Berlin, Lichtenberger Bruecke Sued"	9160548
"Berlin, Lichtenberger Strasse"	9100519
"Berlin, Lichtenrader Damm 254"	9074256
"Berlin, Lichtenrader Damm/Barnetstrasse"	9074205
"Berlin, Lichterfelder Ring/Waldsassener Strasse"	9073251
"Berlin, Lichterfelder Weg"	9066252
"Berlin, Licht- und Luftbad Mueggelsee"	9183513
"Berlin, Liebenowzeile"	9063451
"Berlin, Liebenwalder Strasse"	9150523
"Berlin, Liebenwalder Strasse/Landsberger Allee"	9150532
"Berlin, Liebermann-Villa"	9053253
"Berlin, Lienemannstrasse"	9086163
"Berlin, Lienhardweg"	9180520
"Berlin, Lieselotte-Berger-Platz"	9083366
"Berlin, Lieselotte-Berger-Strasse"	9083351
"Berlin, Lietzenburger Strasse/Uhlandstrasse"	9023305
"Berlin, Ligusterweg"	9194534
"Berlin, Lilienthalpark"	9064355
"Berlin, Limonenstrasse"	9051312
"Berlin, Lincolnstrasse"	9161510
"Berlin, Lincolnstrasse/Einbecker Strasse"	9161514
"Berlin, Lindauer Allee/Residenzstrasse"	9085281
"Berlin, Lindenberger Strasse"	9131513
"Berlin, Lindenberger Strasse/Birkholzer Weg"	9152511
"Berlin, Lindenberger Weg"	9135505
"Berlin, Lindenberger Weg/Stadtgrenze"	9135011
"Berlin, Lindenhof"	9058105
"Berlin, Lindenstrasse"	9064271
"Berlin, Lindenstrasse [Busendstelle]"	9064771
"Berlin, Lindenstrasse/Oranienstrasse"	9012104
"Berlin, Lindenstrasse/Waltersdorfer Strasse"	9196501
"Berlin, Linderhofstrasse"	9176513
"Berlin, Lindhorstweg"	9194008
"Berlin, Lindwerder"	9047154
"Berlin, Lipaer Strasse"	9066153
"Berlin, Lippstaedter Strasse"	9064202
"Berlin, Lipschitzallee/Fritz-Erler-Allee"	9082205
"Berlin, Lipschitzallee/Rudower Strasse"	9082203
"Berlin, Littenstrasse"	9100560
"Berlin, Lloyd-G.-Wells-Strasse"	9052356
"Berlin, Lockenhuhnweg"	9082262
"Berlin, Loebellstrasse"	9049155
"Berlin, Loeperplatz"	9160017
"Berlin, Loerkesteig"	9093291
"Berlin, Loehleinstrasse"	9051251
"Berlin, Loewenberger Strasse"	9160015
"Berlin, Lohmestrasse"	9130519
"Berlin, Lohmuehlenplatz"	9075154
"Berlin, Lohmuehlenstrasse"	9190010
"Berlin, Lohmuehlenstrasse/Heidelberger Strasse"	9075155
"Berlin, Londonstrasse"	9011105
"Berlin, Lortzingstrasse"	9007111
"Berlin, Lossebergplatz"	9143514
"Berlin, Loetschbergstrasse"	9171529
"Berlin, Lottschesee, Bahnhof"	9200040
"Berlin, Louise-Schroeder-Platz"	9011201
"Berlin, Louise-Schroeder-Siedlung"	9037151
"Berlin, Loewensteinring"	9082252
"Berlin, Loewestrasse"	9176509
"Berlin, Luebarser Weg"	9133500
"Berlin, Luebbenauer Weg"	9185504
"Berlin, Luebecker Strasse"	9176500
"Berlin, Luebener Weg"	9085154
"Berlin, Lueckhoffstrasse"	9052253
"Berlin, Lueckstrasse/Weitlingstrasse"	9160019
"Berlin, Luedenscheider Weg"	9034104
"Berlin, Luedenscheider Weg/Daumstrasse"	9034154
"Berlin, Ludwigsfelder Strasse"	9049154
"Berlin, Ludwigsfelder Strasse/Sachtlebenstrasse"	9049304
"Berlin, Ludwigshoeheweg"	9180501
"Berlin, Luftfracht"	9087151
"Berlin, Luisenplatz/Schloss Charlottenburg"	9022172
"Berlin, Lueneburger Strasse"	9003259
"Berlin, Lustgarten"	9100537
"Berlin, Lutherstrasse"	9183006
"Berlin, Lutoner Strasse"	9032105
"Berlin, Luetzowplatz"	9005105
"Berlin, Luetzowstrasse/Potsdamer Strasse"	9005202
"Berlin, Luxemburger Strasse"	9009153
"Berlin, Luzerner Strasse"	9066202
"Berlin, Lynarstrasse"	9048153
"Berlin, Machandelweg"	9020105
"Berlin, Machnower Strasse"	9049253
"Berlin, Machnower Strasse/Berlepschstrasse"	9049251
"Berlin, Maeckeritzbruecke"	9035105
"Berlin, Maeckeritzwiesen"	9089601
"Berlin, Maedewalder Weg"	9175552
"Berlin, Maffeistrasse Ost"	9074268
"Berlin, Magistratsweg/Brunsbuetteler Damm"	9037101
"Berlin, Magnusstrasse"	9194501
"Berlin, Mahlsdorfer Strasse/Gehsener Strasse"	9180010
"Berlin, Mahlsdorf Sued"	9180017
"Berlin, Mahonienweg"	9194512
"Berlin, Maienwerderweg"	9089652
"Berlin, Maikaeferpfad"	9025401
"Berlin, Malchow/Dorfstrasse"	9151007
"Berlin, Malchower Aue"	9151510
"Berlin, Malteserstrasse/Kamenzer Damm"	9067204
"Berlin, Mandrellaplatz"	9180533
"Berlin, Mansfelder Strasse/Barstrasse"	9041154
"Berlin, Mansteinstrasse"	9057171
"Berlin, Manteuffelstrasse"	9066455
"Berlin, Manteuffelstrasse/Koepenicker Strasse"	9014104
"Berlin, Marathonallee"	9026155
"Berlin, Marchandstrasse"	9067453
"Berlin, Marchbruecke"	9021102
"Berlin, Marchstrasse"	9021151
"Berlin, Mareschstrasse"	9077154
"Berlin, Margaretenstrasse [Bus Richtung Lichtenberger Bruecke]"	9160743
"Berlin, Margaretenstrasse [Bus Richtung Lueckstrasse]"	9160742
"Berlin, Marggraffbruecke"	9192508
"Berlin, Marheinekeplatz"	9016151
"Berlin, Mariannenplatz"	9014152
"Berlin, Marienburger Strasse"	9110508
"Berlin, Mariendorfer Damm/Buckower Chaussee"	9074101
"Berlin, Mariendorfer Damm/Eisenacher Strasse"	9070151
"Berlin, Mariendorfer Weg"	9079206
"Berlin, Marienstrasse"	9064351
"Berlin, Marienstrasse/Pasewalker Strasse"	9134502
"Berlin, Marientaler Strasse"	9191507
"Berlin, Markauer Weg"	9083352
"Berlin, Markgrafendamm"	9120521
"Berlin, Markgrafenstrasse"	9092260
"Berlin, Maerkische Allee/Alt-Friedrichsfelde"	9171528
"Berlin, Maerkische Allee/Wuhletalstrasse"	9170508
"Berlin, Maerkisches Zentrum"	9096303
"Berlin, Marksburgstrasse"	9162007
"Berlin, Marktplatz Adlershof"	9193505
"Berlin, Marktplatz Friedrichshagen"	9182505
"Berlin, Marktstrasse"	9160535
"Berlin, Marschallbruecke"	9100520
"Berlin, Marthastrasse"	9093205
"Berlin, Marzahner Promenade"	9170020
"Berlin, Marzahner Strasse"	9150013
"Berlin, Massantebruecke"	9083202
"Berlin, Masurenallee/ZOB"	9026208
"Berlin, Masurenstrasse"	9130512
"Berlin, Mattenbuder Pfad"	9091159
"Berlin, Max-Brunnow-Strasse"	9160507
"Berlin, Max-Herrmann-Strasse"	9170530
"Berlin, Maximilian-Kaller-Strasse"	9067352
"Berlin, Maximiliankorso/Sigismundkorso"	9092204
"Berlin, Maximilianstrasse"	9130521
"Berlin, Maxstrasse"	9009251
"Berlin, Mayschweg"	9180515
"Berlin, Mechthildstrasse"	9176531
"Berlin, Mecklenburgische Strasse/Binger Strasse"	9045156
"Berlin, Meeraner Strasse"	9171514
"Berlin, Mehringbruecke"	9012106
"Berlin, Meiningenallee"	9025254
"Berlin, Melanchthonplatz"	9032104
"Berlin, Mellenseestrasse"	9161502
"Berlin, Mellenseestrasse/Sewanstrasse"	9161503
"Berlin, Memhardstrasse"	9100030
"Berlin, Mendelstrasse"	9130520
"Berlin, Mengerzeile"	9075152
"Berlin, Menzelstrasse"	9176508
"Berlin, Mercatorweg"	9064204
"Berlin, Mergentheimer Strasse"	9068357
"Berlin, Merkurstrasse"	9196506
"Berlin, Merler Weg"	9171537
"Berlin, Mertensstrasse"	9027254
"Berlin, Mertensstrasse/Goltzstrasse"	9027257
"Berlin, Merziger Strasse"	9027452
"Berlin, Mescheder Weg"	9089551
"Berlin, Messedamm/ZOB"	9026204
"Berlin, Messegelaende/ICC"	9025552
"Berlin, Messegelaende/Verwaltung"	9025551
"Berlin, Messelstrasse"	9051151
"Berlin, Metzer Platz"	9031151
"Berlin, Metzer Strasse"	9032405
"Berlin, Michael-Bohnen-Ring"	9077271
"Berlin, Michaelkirchstrasse"	9100521
"Berlin, Michelangelostrasse"	9110728
"Berlin, Michendorfer Strasse"	9175511
"Berlin, Michiganseestrasse"	9161509
"Berlin, Mickestrasse"	9085259
"Berlin, Milastrasse"	9110503
"Berlin, Mimestrasse"	9141501
"Berlin, Minna-Todenhagen-Bruecke"	9181009
"Berlin, Miraustrasse"	9097152
"Berlin, Mirbachplatz"	9140019
"Berlin, Mirower Strasse"	9176528
"Berlin, Mistelweg"	9083255
"Berlin, Mittelbruchzeile"	9085258
"Berlin, Mittelbuschweg"	9077100
"Berlin, Mittelstrasse"	9049105
"Berlin, Modersohnstrasse"	9120523
"Berlin, Moegeldorfer Weg"	9027251
"Berlin, Mohrunger Allee"	9025152
"Berlin, Moellendorfstrasse/Storkower Strasse"	9160014
"Berlin, Moellersfelder Strasse"	9132510
"Berlin, Mollnerweg"	9081256
"Berlin, Mollstrasse/Otto-Braun-Strasse"	9100040
"Berlin, Mollstrasse/Prenzlauer Allee"	9110022
"Berlin, Mollwitzstrasse"	9020271
"Berlin, Mommsenstrasse"	9024253
"Berlin, Monbijouplatz"	9100512
"Berlin, Moenchsheimer Strasse"	9183505
"Berlin, Montanstrasse"	9084156
"Berlin, Montanstrasse/Lengeder Strasse"	9084155
"Berlin, Monumentenstrasse"	9068154
"Berlin, Moerderberg"	9142531
"Berlin, Moritzstrasse"	9029202
"Berlin, Morusstrasse"	9078152
"Berlin, Moeserstrasse"	9143518
"Berlin, Mosischstrasse"	9191508
"Berlin, Mosskopfring"	9185003
"Berlin, Moethlower Strasse"	9037130
"Berlin, Motorradwerk"	9033151
"Berlin, Motzstrasse"	9055152
"Berlin, Mozartstrasse"	9067103
"Berlin, Mueggelbergallee"	9180014
"Berlin, Mueggelheim/Dorf"	9184003
"Berlin, Mueggelheimer Strasse/Wendenschlossstrasse"	9180005
"Berlin, Mueggelhort"	9180541
"Berlin, Mueggelschloesschenweg"	9180018
"Berlin, Mueggelseedamm/Boelschestrasse"	9182004
"Berlin, Mueggelseeperle"	9180502
"Berlin, Mueggelwerderweg"	9183515
"Berlin, Muehlbergstrasse"	9194521
"Berlin, Muehlenfeldstrasse"	9093152
"Berlin, Muehlenstrasse"	9130018
"Berlin, Muehlenweg"	9090157
"Berlin, Muehlweg"	9182502
"Berlin, Muelheimer Strasse"	9027454
"Berlin, Muenchener Strasse"	9055107
"Berlin, Muengersdorfer Strasse"	9195523
"Berlin, Muensterlandplatz [Bus Richtung Lueckstrasse]"	9160734
"Berlin, Muensterlandplatz [Bus Richtung S+U Lichtenberg]"	9160733
"Berlin, Muerwiker Strasse"	9049257
"Berlin, Museum Karlshorst"	9162519
"Berlin, Myslowitzer Strasse/Klinikum"	9175544
"Berlin, Nachtigalplatz"	9011154
"Berlin, Nahariyastrasse"	9074207
"Berlin, Nahmitzer Damm"	9073305
"Berlin, Nahmitzer Damm/Marienfelder Allee"	9073241
"Berlin, Nahmitzer Damm/Motzener Strasse"	9072102
"Berlin, Nalepastrasse/Helmholtzstrasse"	9181008
"Berlin, Namslaustrasse"	9088251
"Berlin, Narkauer Weg"	9083352
"Berlin, Nauener Strasse"	9031154
"Berlin, Naumburger Ring"	9175551
"Berlin, Naumburger Strasse"	9077103
"Berlin, Navarraplatz"	9134512
"Berlin, Neheimer Strasse"	9089553
"Berlin, Neptunstrasse"	9196507
"Berlin, Nerthusweg"	9145500
"Berlin, Nettelbeckplatz/S Wedding"	9008103
"Berlin, Neubrandenburger Strasse"	9151002
"Berlin, Neue Bahnhofstrasse"	9120519
"Berlin, Neue Bergstrasse"	9028152
"Berlin, Neue Filandastrasse"	9063201
"Berlin, Neue Kantstrasse/ZOB"	9026209
"Berlin, Neue Kreisstrasse"	9053353
"Berlin, Neue Krugallee/Dammweg"	9191505
"Berlin, Neuenhagener Strasse"	9176538
"Berlin, Neuer Weg"	9180544
"Berlin, Neues Ufer"	9001152
"Berlin, Neu Helgoland"	9184508
"Berlin, Neuhofer Strasse"	9083353
"Berlin, Neukladower Allee"	9039153
"Berlin, Neukoellner Strasse/Zwickauer Damm"	9083181
"Berlin, Neukoellnische Allee"	9077203
"Berlin, Neukoellnische Bruecke"	9077159
"Berlin, Neumagener Strasse"	9140515
"Berlin, Neumannsgasse"	9100531
"Berlin, Neumannstrasse/Kissingenstrasse"	9130505
"Berlin, Neumarkplan"	9080353
"Berlin, Neuruppiner Strasse"	9049101
"Berlin, Neuwieder Strasse"	9162510
"Berlin, Nibelungenstrasse"	9052251
"Berlin, Nieberstrasse"	9194011
"Berlin, Niederbarnimstrasse"	9120517
"Berlin, Niemegker Strasse"	9170506
"Berlin, Niemetzstrasse"	9078252
"Berlin, Nieritzweg"	9049352
"Berlin, Niklasstrasse"	9050352
"Berlin, Nikolaiviertel"	9100539
"Berlin, Nikolskoer Weg"	9053153
"Berlin, Nixenstrasse"	9181506
"Berlin, Nobelstrasse/Bergiusstrasse"	9077108
"Berlin, Nordend"	9131006
"Berlin, Nordend-Arena"	9132512
"Berlin, Nordendstrasse"	9132502
"Berlin, Nordische Botschaften/Adenauer-Stiftung"	9004151
"Berlin, Normannenstrasse"	9195518
"Berlin, Nossener Strasse"	9175519
"Berlin, Nunsdorfer Ring Nord"	9073260
"Berlin, Nunsdorfer Ring Sued"	9073205
"Berlin, Nuernberger Strasse"	9074259
"Berlin, Nuesslerstrasse/Feldtmannstrasse"	9140513
"Berlin, Obentrautstrasse/U Mehringdamm"	9017100
"Berlin, Oberbaumbruecke"	9120026
"Berlin, Oberdorfer Steig"	9037158
"Berlin, Oberfeldstrasse"	9171531
"Berlin, Oberhofer Platz"	9064303
"Berlin, Oberhofer Weg"	9064350
"Berlin, Oberjaegerweg"	9027101
"Berlin, Oberlandgarten"	9069253
"Berlin, Oberlandstrasse/BAB"	9068252
"Berlin, Oberlandstrasse/Germaniastrasse"	9068205
"Berlin, Oberlandstrasse Mitte"	9069202
"Berlin, Oberseestrasse"	9150007
"Berlin, Oberspreestrasse/Bundeswehr"	9180547
"Berlin, Obstallee"	9037254
"Berlin, Oderbruchstrasse"	9110030
"Berlin, Odernheimer Strasse"	9184001
"Berlin, Ohlauerstrasse"	9015104
"Berlin, Ohserring"	9175559
"Berlin, Olafstrasse"	9093253
"Berlin, Olbendorfer Weg"	9096408
"Berlin, Olivaer Platz"	9023304
"Berlin, Olivaer Platz Sued"	9023306
"Berlin, Ollenhauerstrasse"	9086150
"Berlin, Ollenhauerstrasse/Lindauer Allee"	9086105
"Berlin, Onkel-Herse-Strasse"	9080452
"Berlin, Onkel-Tom-Strasse"	9050202
"Berlin, Oranienburger Strasse/Alt-Wittenau"	9096401
"Berlin, Oranienburger Strasse/Hermsdorfer Strasse"	9096202
"Berlin, Oranienplatz"	9013152
"Berlin, Ortnitstrasse"	9151502
"Berlin, Ortolfstrasse/Siriusstrasse"	9195011
"Berlin, Ortolfstrasse/Venusstrasse"	9195524
"Berlin, Oschatzer Ring"	9175508
"Berlin, Oeschelbronner Weg"	9095151
"Berlin, Osloer Strasse/Prinzenallee"	9009204
"Berlin, Osnabruecker Strasse"	9020208
"Berlin, Osram-Hoefe"	9011252
"Berlin, Ossietzkyplatz"	9131008
"Berlin, Ostburger Weg/Lettberger Strasse"	9083391
"Berlin, Ostendstrasse"	9181504
"Berlin, Osterburg, Bahnhof"	9550102
"Berlin, Osthafen"	9120541
"Berlin, Ostpreussendamm/Koenigsberger Strasse"	9064101
"Berlin, Ostpreussendamm/Osdorfer Strasse"	9064206
"Berlin, Ostpreussendamm Sued"	9064207
"Berlin, Ostseeplatz"	9110514
"Berlin, Ostweg"	9194510
"Berlin, Otawistrasse"	9011103
"Berlin, Otisstrasse"	9086161
"Berlin, Otisstrasse/Quaekerstrasse"	9086158
"Berlin, Otisstrasse/Wittestrasse"	9088203
"Berlin, Otto-Franke-Strasse"	9193500
"Berlin, Ottomar-Geschke-Strasse"	9180510
"Berlin, Ottostrasse"	9003156
"Berlin, Otto-Suhr-Allee/Leibnizstrasse"	9023104
"Berlin, Otto-Wels-Ring"	9080451
"Berlin, Pablo-Neruda-Strasse"	9180004
"Berlin, Packereigraben"	9096357
"Berlin, Pankower Allee/Reginhardstrasse"	9085207
"Berlin, Pankower Strasse"	9130017
"Berlin, Pankow Kirche"	9130013
"Berlin, Pannwitzstrasse"	9097102
"Berlin, Papenberger Weg"	9027291
"Berlin, Papierstrasse"	9085206
"Berlin, Paplitzer Strasse"	9074263
"Berlin, Pappelplatz"	9100504
"Berlin, Papstfinkweg"	9142509
"Berlin, Pariser Strasse"	9023352
"Berlin, Park Ruhwald"	9025253
"Berlin, Parkstrasse"	9181505
"Berlin, Parnemannweg"	9039106
"Berlin, Pasedagplatz"	9140002
